Date,DY,RER,GER,INF,CPI,MP,UM,OP,BITCOIN,IR1TY,IR1US,RIR1TY,RIR1US,RIR1
00:00:00,,,,0.562384378,0.0003228595393268970,,,14.85,,,,,,
00:00:00,,,,0.589764419,0.0003325015752994280,,,14.85,,,,,,
00:00:00,,,,0.645612632,0.0003497043267041630,,,14.85,,,,,,
00:00:00,,,,0.701945989,0.0003640611908394730,,,14.85,,,,,,
00:00:00,,,,0.704867765,0.0003778658678926560,,,14.85,,,,,,
00:00:00,,,,0.716676067,0.0003878477113003410,,,14.85,,,,,,
00:00:00,,,,0.671513665,0.0004052628423520490,,,14.85,,,,,,
00:00:00,,,,0.634313725,0.0004248442458028710,,,14.85,,,,,,
00:00:00,,,,0.580422794,0.0004382241635621100,,,14.85,,,,,,
00:00:00,,,,0.539703508,0.0004455724993473420,,,14.85,,,,,,
00:00:00,,,,0.5151729,0.0004559791020489720,,,14.85,,,,,,
00:00:00,,,,0.470785312,0.0004661733251036300,,,15.85,,,,,,
00:00:00,,,,0.47993685,0.0004778117297576980,,,15.85,,,,,,
00:00:00,,,,0.510219724,0.0005021504373006940,,,15.85,,,,,,
00:00:00,,,,0.499210494,0.0005242803965151810,,,18.1,,,,,,
00:00:00,,,,0.595963131,0.0005810282381861100,,,19.1,,,,,,
00:00:00,,,,0.670863309,0.0006313622145184840,,,21.75,,,,,,
00:00:00,,,,0.695871208,0.0006577397666724110,,,26.5,,,,,,
00:00:00,,,,0.69835447,0.0006882799599069910,,,28.5,,,,,,
00:00:00,,,,0.732053589,0.0007358530008287280,,,29,,,,,,
00:00:00,-1.054402893,,,0.766211108,0.0007739963854249070,,,31,,,,,,
00:00:00,-1.081698591,,,0.818398475,0.0008102283531983370,,,32.5,,,,,,
00:00:00,-1.112002985,,,0.961900326,0.0008945855489756320,,,32.5,,,,,,
00:00:00,-1.118987074,,,1.174031891,0.0010134756753505800,,,37,,,,,,
00:00:00,-1.079140326,,,1.201084541,0.0010517040118055500,,,38,,,,,,
00:00:00,-1.019744377,,,1.174420572,0.0010918862410126600,,,39.5,,,,,,
00:00:00,-0.980653507,,,1.145426558,0.0011248050862933200,,,39.5,,,,,,
00:00:00,-0.991529267,,,1.01352438,0.0011699145233101900,,,39.5,,,,,,
00:00:00,-0.903977663,,,0.89242465,0.0011948054179353100,,,39.5,,,,,,
00:00:00,-0.949063197,,,0.881756539,0.0012377061066236600,,,38,,,,,,
00:00:00,-0.927953149,,,0.86688472,0.0012849393401102400,,,36,,,,,,
00:00:00,-0.968364192,,,0.826772108,0.0013442357375448400,,,36,,,,,,
00:00:00,-0.957070425,,,0.762265393,0.0013639870447132400,,,36,,,,,,
00:00:00,-0.987821037,,,0.750720839,0.0014184836621262600,,,37,,,,,,
00:00:00,-0.929204074,,,0.642134751,0.0014690300181056100,,,38,,,,,,
00:00:00,-0.864180983,,,0.470243085,0.0014900556031558400,,,38,,,,,,
00:00:00,-0.881861672,,,0.426373183,0.0015001223984223200,,,38,,,,,,
00:00:00,-0.889532193,,,0.381584066,0.0015085326324424100,,,38,,,,,,
00:00:00,-0.896281206,,,0.378120162,0.0015501165673195300,,,38,,,,,,
00:00:00,-0.879775911,,,0.377192027,0.0016111969537886900,,,36,,,,,,
00:00:00,-0.914093379,,,0.366987806,0.0016332844370737800,,,36,,,,,,
00:00:00,-0.910211433,,,0.330553554,0.0016468342585506000,,,36,,,,,,
00:00:00,-0.89725401,,,0.342765528,0.0017253722520008600,,,36,,,,,,
00:00:00,-0.991694657,,,0.313805416,0.0017660641923607100,,,35,,,,,,
00:00:00,-0.854371518,,,0.322247135,0.0018035279620865700,,,36,,,,,,
00:00:00,-0.816596068,,,0.285970954,0.0018241287878428600,,,35,,,,,,
00:00:00,-0.793041919,,,0.301575828,0.0019120539616892900,,,33.85,,,,,,
00:00:00,-0.842823037,,,0.312428353,0.0019555912203937000,,,31.56,,,,,,
00:00:00,-0.817486696,,,0.333326459,0.0020001528851852800,,,28.48,,,,,,
00:00:00,-0.820003471,,,0.338455897,0.0020191043977977900,,,33.45,,,,,,
00:00:00,-0.803402809,,,0.306515185,0.0020252508343207700,,,35.93,,,,,,
00:00:00,-0.817921056,,,0.278284715,0.0020595684382407200,,,35.07,,,,,,
00:00:00,-0.783421684,,,0.273855745,0.0020805687630275600,,,34.16,,,,,,
00:00:00,-0.644907363,,,0.280480971,0.0021087399304245400,,,33.95,,,,,,
00:00:00,-0.749086709,,,0.260192934,0.0021743019200029500,,,35.63,,,,,,
00:00:00,-0.722606296,,,0.264509682,0.0022332052700148100,,,35.68,,,,,,
00:00:00,-0.673057236,,,0.266926727,0.0022849377774165300,,,34.15,,,,,,
00:00:00,-0.687841398,,,0.296422417,0.0023648414522152300,,,31.72,,,,,,
00:00:00,-0.745966721,,,0.288775784,0.0024642088426700100,,,31.19,,,,,,
00:00:00,-0.75598441,,,0.291775799,0.0025261854109433600,,,28.95,,,,,,
00:00:00,-0.753881716,,,0.288604353,0.0025774057153015000,,,28.82,,,,,,
00:00:00,-0.782706762,,,0.295281583,0.0026153087405265200,,,30.61,,,,,,
00:00:00,-0.807190915,,,0.299949418,0.0026327236440082900,,,30,,,,,,
00:00:00,-0.740074319,,,0.295200199,0.0026675534509718200,,,31,,,,,,
00:00:00,-0.805778753,,,0.295420975,0.0026952124153252100,,,31.66,,,,,,
00:00:00,-0.684538383,,,0.307991256,0.0027582133896857200,,,31.91,,,,,,
00:00:00,-0.808358377,,,0.309540636,0.0028473367192688800,,,31.11,,,,,,
00:00:00,-0.822166546,,,0.34266055,0.0029984366171253900,,,30.41,,,,,,
00:00:00,-0.807607387,,,0.361353957,0.0031106090836697100,,,29.84,,,,,,
00:00:00,-0.788986944,,,0.370586961,0.0032412208597829600,,,29.24,,,,,,
00:00:00,-0.76987477,,,0.360631885,0.0033528811232837000,,,29.69,,,,,,
00:00:00,-0.792321604,,,0.347526358,0.0034041014276418400,,,30.145,,,,,,
